K total memory,K used memory,K active memory,K inactive memory,K free memory,K buffer memory,K swap cache,K total swap,K used swap,K free swap,non-nice user cpu ticks,nice user cpu ticks,system cpu ticks,idle cpu ticks,IO-wait cpu ticks,IRQ cpu ticks,softirq cpu ticks,stolen cpu ticks,pages paged in,pages paged out,pages swapped in,pages swapped out,interrupts,CPU context switches,boot time,forks
8150928,1554764,201316,1634360,6162372,32372,401420,1048572,388040,660532,272324,0,58532,4905612,7921,0,3508,0,21558279,46647416,4671768,11503091,9364144,7092423,1668169827,3864
8150928,7976168,70380,7838800,119644,1076,54040,1048572,780700,267872,272780,0,59066,4905617,7921,0,3526,0,21570479,47039988,4671808,11601229,9401543,7099064,1668169827,3866
8150928,4331412,1425304,2847816,3741668,1596,76252,1048572,686740,361832,272858,0,59699,4905674,8045,0,3583,0,22186859,47803472,4811813,11792077,9499337,7152940,1668169827,3869
8150928,7997020,1970332,5947712,111280,984,41644,1048572,522412,526160,273297,0,60071,4905678,8166,0,3619,0,22488803,47926756,4885091,11822888,9568710,7206451,1668169827,3871
8150928,5896584,568784,5272580,2178256,1480,74608,1048572,444076,604496,273496,0,60534,4905683,8345,0,3671,0,22991575,48596920,4998638,11990400,9643897,7263311,1668169827,3874
8150928,8000600,3149796,4764724,113548,460,36320,1048572,1048552,20,274071,0,60881,4905683,8411,0,3708,0,23047383,49224640,5005739,12147311,9680794,7276062,1668169827,3876
8150928,7126460,1829288,5245688,952392,1452,70624,1048572,454448,594124,274391,0,61310,4905705,8485,0,3806,0,23832103,49448616,5184964,12203284,9745874,7349938,1668169827,3879
8150928,4645604,3025120,1541008,3434152,1628,69544,1048572,519612,528960,274792,0,61749,4905732,8602,0,3844,0,24014651,50190816,5217040,12388794,9793637,7371234,1668169827,3881
8150928,8008632,3473092,4452516,103364,1016,37916,1048572,828568,220004,275453,0,62081,4905737,8611,0,3861,0,24064631,50538228,5227253,12475647,9826791,7379451,1668169827,3884
8150928,5590376,2011824,3515512,2490768,1480,68304,1048572,701328,347244,275649,0,62460,4905745,8886,0,3901,0,24531371,50835084,5332688,12549821,9886646,7434542,1668169827,3887
8150928,7861696,2785392,4989864,230720,940,57572,1048572,855688,192884,276032,0,62879,4905748,9002,0,3942,0,24949335,51547988,5422058,12728028,9942359,7474152,1668169827,3889
8150928,8010868,3660876,4266704,102612,976,36472,1048572,472492,576080,276517,0,63341,4905752,9127,0,3983,0,25403559,51603540,5530183,12741893,10011035,7526686,1668169827,3892
8150928,5190036,2300624,2826656,2887272,1736,71884,1048572,495044,553528,276846,0,63767,4905796,9266,0,4023,0,25576291,52279544,5557161,12910855,10061851,7551275,1668169827,3895
8150928,4409136,93060,4260904,3673024,1452,67316,1048572,460768,587804,277238,0,64220,4905812,9351,0,4052,0,25662647,52873260,5567986,13059260,10090052,7566382,1668169827,3898
8150928,8008632,3139936,4785868,102864,876,38556,1048572,942524,106048,277896,0,64560,4905812,9351,0,4076,0,25692535,53372788,5573000,13184141,10120123,7572652,1668169827,3900
8150928,5779164,4259708,1444424,2301432,1456,68876,1048572,684580,363992,278057,0,65025,4905825,9596,0,4129,0,26355999,53756900,5727879,13280130,10193282,7647101,1668169827,3903
8150928,8002212,3856400,4066304,106736,880,41100,1048572,943752,104820,278520,0,65453,4905827,9666,0,4160,0,26561859,54207572,5776566,13392788,10268178,7672085,1668169827,3905
8150928,7091844,583304,6441888,988440,1380,69264,1048572,463408,585164,278867,0,65835,4905831,9820,0,4201,0,26986915,54353324,5870369,13429197,10330804,7731705,1668169827,3908
8150928,8006052,3656036,4270200,102632,1152,41092,1048572,1048572,0,279348,0,66217,4905834,9908,0,4231,0,27166207,55085888,5909401,13612320,10379395,7750977,1668169827,3910
8150928,4553236,2785680,1699612,3529944,1512,66236,1048572,743404,305168,279482,0,66796,4905854,10052,0,4290,0,27829455,55489708,6058122,13713254,10461884,7802758,1668169827,3913
8150928,8009340,2863268,5059700,105316,904,35368,1048572,618984,429588,280006,0,67196,4905854,10105,0,4311,0,28110755,55629120,6126638,13748095,10520836,7832397,1668169827,3915
8150928,4992948,2868820,2066772,3090272,1452,66256,1048572,793788,254784,280246,0,67613,4905866,10325,0,4341,0,28462635,56142188,6200452,13876335,10595633,7899138,1668169827,3918
8150928,8005352,2898452,5028576,103428,880,41268,1048572,905172,143400,280678,0,67925,4905866,10492,0,4382,0,28783319,56569576,6277601,13983172,10648213,7933697,1668169827,3920
8150928,5002812,153232,4763216,3099352,880,47884,1048572,926688,121884,280864,0,68562,4905869,10534,0,4473,0,29198555,57678940,6376717,14260505,10733761,7989884,1668169827,3923
8150928,226228,93852,91196,7841468,1748,81484,1048572,468012,580560,280903,0,68782,4906465,10635,0,4495,0,29380667,57953160,6413536,14329015,10763827,8010761,1668169827,3925
