K total memory,K used memory,K active memory,K inactive memory,K free memory,K buffer memory,K swap cache,K total swap,K used swap,K free swap,non-nice user cpu ticks,nice user cpu ticks,system cpu ticks,idle cpu ticks,IO-wait cpu ticks,IRQ cpu ticks,softirq cpu ticks,stolen cpu ticks,pages paged in,pages paged out,pages swapped in,pages swapped out,interrupts,CPU context switches,boot time,forks
8140856,5678108,93808,5520360,2362628,1740,98380,1637028,460628,1176400,124060,2146,32790,261680,39195,0,12327,0,25910277,44275649,6077476,10994426,3977542,3746691,1668331770,5032
8140856,7980988,92900,7784336,100296,1560,58012,1637028,955256,681772,124149,2146,33098,261684,39233,0,12406,0,25931657,44770597,6077541,11118109,4011525,3754085,1668331770,5035
8140856,7953844,98740,7759156,119868,2176,64968,1637028,1184584,452444,124169,2146,33340,261742,39504,0,12530,0,26093321,45159837,6115695,11215405,4047386,3776884,1668331770,5037
8140856,7954944,95420,7761824,120128,2184,63600,1637028,1185044,451984,124179,2146,33562,261827,39875,0,12640,0,26367437,45442057,6184208,11285956,4074667,3804090,1668331770,5039
8140856,7953616,92316,7763028,122148,2340,62752,1637028,1181896,455132,124189,2146,33774,261964,40225,0,12753,0,26649233,45727385,6254374,11357274,4099852,3829699,1668331770,5041
8140856,7942092,101232,7755476,119636,2520,76608,1637028,1202400,434628,124200,2146,34002,262003,40590,0,12888,0,26864035,45958949,6305369,11415152,4127154,3858941,1668331770,5043
8140856,7941700,99792,7756000,120904,2068,76184,1637028,1205048,431980,124213,2146,34212,262058,40995,0,13002,0,27141327,46242645,6374442,11486066,4154310,3886192,1668331770,5045
8140856,7926192,113988,7743504,119180,1692,93792,1637028,1224728,412300,124260,2146,34432,262146,41313,0,13104,0,27412019,46515009,6437288,11554152,4179435,3913132,1668331770,5047
8140856,7925200,112244,7742692,121200,972,93484,1637028,1230384,406644,124275,2146,34637,262209,41665,0,13236,0,27608851,46726689,6486219,11607066,4208158,3941545,1668331770,5049
8140856,7929756,108684,7749644,118428,1304,91368,1637028,1228456,408572,124288,2146,34859,262245,42084,0,13336,0,27896247,47017609,6557924,11679789,4235863,3969495,1668331770,5051
8140856,7932992,104072,7754740,117432,1240,89192,1637028,1227532,409496,124300,2146,35070,262361,42449,0,13441,0,28185959,47310797,6630311,11753086,4262209,3996080,1668331770,5053
8140856,7933388,100160,7756260,119708,1240,86520,1637028,1228780,408248,124310,2146,35276,262400,42841,0,13586,0,28385939,47526089,6680247,11806904,4290176,4025514,1668331770,5055
8140856,7940728,95952,7764444,116184,1248,82696,1637028,1221208,415820,124320,2146,35492,262476,43223,0,13684,0,28662507,47802681,6749389,11876047,4317683,4052973,1668331770,5057
8140856,7950424,90884,7775032,110144,1228,79060,1637028,1210540,426488,124337,2146,35704,262568,43601,0,13786,0,28926215,48060769,6815316,11940562,4342416,4077279,1668331770,5059
8140856,7937940,86476,7763704,126028,1024,75864,1637028,1221388,415640,124348,2146,35909,262623,43982,0,13929,0,29127443,48286329,6865623,11996952,4370483,4106131,1668331770,5061
8140856,7951684,83156,7775912,116708,780,71684,1637028,1205356,431672,124360,2146,36125,262692,44382,0,14023,0,29393567,48543633,6932151,12061274,4396477,4132537,1668331770,5063
8140856,7948492,80112,7770608,125536,788,66040,1637028,1209044,427984,124374,2146,36324,262791,44772,0,14128,0,29674219,48830405,7002228,12132964,4421963,4158804,1668331770,5065
8140856,7950388,80396,7773172,123772,796,65900,1637028,1209316,427712,124379,2146,36526,262867,45131,0,14261,0,29874235,49040517,7051906,12185489,4449900,4187180,1668331770,5067
8140856,7951836,80728,7773036,123020,796,65204,1637028,1208000,429028,124389,2146,36729,262964,45508,0,14363,0,30134651,49302417,7116726,12250964,4475517,4213038,1668331770,5069
8140856,7952372,83904,7774204,118496,804,69184,1637028,1207568,429460,124401,2146,36930,263086,45882,0,14475,0,30416791,49581481,7185823,12320727,4501371,4239150,1668331770,5071
8140856,7944576,87184,7767316,122028,812,73440,1637028,1217376,419652,124410,2146,37144,263118,46271,0,14621,0,30600719,49781521,7230363,12370732,4526985,4265704,1668331770,5073
8140856,7945824,86728,7768248,121776,820,72436,1637028,1215868,421160,124422,2146,37352,263220,46642,0,14715,0,30833135,50015869,7288426,12429311,4549860,4288577,1668331770,5075
8140856,7945632,85240,7767704,123044,828,71352,1637028,1222320,414708,124436,2146,37569,263263,47068,0,14820,0,31098467,50289805,7354723,12497791,4575667,4314674,1668331770,5077
8140856,7950812,83004,7774668,119016,836,70192,1637028,1217884,419144,124446,2146,37777,263300,47454,0,14964,0,31317831,50518557,7409564,12554976,4604478,4344596,1668331770,5079
8140856,310060,87176,119960,7741976,844,87976,1637028,465016,1172012,124470,2146,37876,263865,47585,0,15002,0,31423063,50607617,7431344,12577238,4615789,4356991,1668331770,5081
