starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
Sat Nov 26 17:14:28 2022	1669482868	0	0	0	0
