starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:34 2022	1669482874	0	0	0	2401
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	0	0	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2224
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	1
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2224
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2400
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2400
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2400
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	1
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2404
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2400
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:32 2022	1669482872	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:34 2022	1669482874	0	1	1	2400
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	1	1	0
Sat Nov 26 17:14:31 2022	1669482871	0	2	2	0
