K total memory,K used memory,K active memory,K inactive memory,K free memory,K buffer memory,K swap cache,K total swap,K used swap,K free swap,non-nice user cpu ticks,nice user cpu ticks,system cpu ticks,idle cpu ticks,IO-wait cpu ticks,IRQ cpu ticks,softirq cpu ticks,stolen cpu ticks,pages paged in,pages paged out,pages swapped in,pages swapped out,interrupts,CPU context switches,boot time,forks
8150928,262232,58324,166088,7792828,1872,93996,1048572,426556,622016,89954,0,41073,224611,7577,0,3252,0,21412143,44067684,4667121,11008312,5119244,3063933,1668169845,2443
8150928,268688,58960,178280,7780232,2404,99604,1048572,426512,622060,90428,0,41078,225128,7579,0,3252,0,21416127,44067684,4667123,11008312,5125402,3067024,1668169845,2448
8150928,268668,58960,178288,7780232,2412,99616,1048572,426448,622124,90869,0,41080,225677,7579,0,3252,0,21416163,44067700,4667132,11008312,5130809,3069110,1668169845,2450
8150928,268920,59028,178240,7779980,2412,99616,1048572,426388,622184,91341,0,41082,226203,7579,0,3252,0,21416163,44067704,4667132,11008312,5136355,3070767,1668169845,2452
8150928,269172,59028,178220,7779728,2412,99616,1048572,426332,622240,91832,0,41085,226710,7579,0,3252,0,21416163,44067704,4667132,11008312,5142057,3072570,1668169845,2454
8150928,273520,59028,178408,7775380,2412,99616,1048572,426268,622304,92307,0,41087,227235,7579,0,3252,0,21416199,44067704,4667141,11008312,5147629,3074446,1668169845,2456
8150928,273516,59028,178288,7775380,2412,99620,1048572,426192,622380,92813,0,41089,227729,7579,0,3252,0,21416215,44067704,4667145,11008312,5153452,3076290,1668169845,2458
8150928,274024,59036,178564,7774876,2412,99616,1048572,426100,622472,93310,0,41091,228228,7579,0,3252,0,21416271,44067704,4667159,11008312,5159425,3078443,1668169845,2460
8150928,274024,59036,178472,7774876,2412,99616,1048572,426008,622564,93818,0,41094,228717,7579,0,3252,0,21416307,44067704,4667168,11008312,5165404,3080421,1668169845,2462
8150928,274024,59048,178576,7774876,2412,99616,1048572,425908,622664,94325,0,41096,229208,7579,0,3252,0,21416399,44067704,4667191,11008312,5171376,3082280,1668169845,2464
8150928,274024,59044,178720,7774876,2412,99616,1048572,425876,622696,94843,0,41099,229689,7579,0,3252,0,21416407,44067704,4667193,11008312,5177389,3084169,1668169845,2466
8150928,274272,59048,178684,7774624,2412,99620,1048572,425812,622760,95347,0,41101,230183,7579,0,3252,0,21416411,44067704,4667194,11008312,5183297,3086017,1668169845,2468
8150928,274276,59048,178764,7774624,2412,99616,1048572,425800,622772,95862,0,41104,230668,7579,0,3252,0,21416459,44067704,4667206,11008312,5189269,3087875,1668169845,2470
8150928,274276,59048,178840,7774624,2412,99616,1048572,425784,622788,96369,0,41107,231158,7579,0,3252,0,21416463,44067704,4667207,11008312,5195338,3090137,1668169845,2472
8150928,274276,59048,178944,7774624,2412,99616,1048572,425776,622796,96886,0,41110,231636,7579,0,3252,0,21416471,44067704,4667209,11008312,5201454,3092180,1668169845,2474
8150928,274276,59048,179076,7774624,2412,99616,1048572,425752,622820,97390,0,41112,232127,7579,0,3252,0,21416479,44067704,4667211,11008312,5207309,3093978,1668169845,2476
8150928,274276,59052,179120,7774624,2412,99616,1048572,425732,622840,97908,0,41115,232610,7579,0,3252,0,21416483,44067704,4667212,11008312,5213331,3095831,1668169845,2478
8150928,274272,59052,179256,7774624,2412,99620,1048572,425720,622852,98414,0,41117,233100,7579,0,3252,0,21416483,44067704,4667212,11008312,5219299,3097882,1668169845,2480
8150928,274528,59048,179300,7774372,2412,99616,1048572,425704,622868,98932,0,41118,233580,7579,0,3252,0,21416483,44067704,4667212,11008312,5225443,3099806,1668169845,2482
8150928,274504,59052,179488,7774372,2412,99640,1048572,425676,622896,99438,0,41121,234061,7579,0,3252,0,21416551,44067704,4667229,11008312,5231542,3102198,1668169845,2484
8150928,274756,59052,179500,7774120,2412,99640,1048572,425660,622912,99927,0,41123,234571,7579,0,3252,0,21416551,44067704,4667229,11008312,5237274,3104051,1668169845,2486
8150928,275000,59052,179736,7773868,2412,99648,1048572,425644,622928,100448,0,41125,235039,7579,0,3252,0,21416551,44067704,4667229,11008312,5243304,3105816,1668169845,2488
8150928,275236,59048,179780,7773616,2412,99664,1048572,425644,622928,100951,0,41128,235536,7579,0,3252,0,21416551,44067704,4667229,11008312,5249199,3107747,1668169845,2490
8150928,275240,59052,179720,7773616,2412,99660,1048572,425644,622928,101458,0,41130,236026,7579,0,3252,0,21416559,44067704,4667231,11008312,5255196,3109708,1668169845,2492
8150928,275240,59052,179852,7773616,2412,99660,1048572,425644,622928,101954,0,41132,236530,7579,0,3252,0,21416559,44067704,4667231,11008312,5260962,3111526,1668169845,2494
