starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	10	10	10
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	11	11	11
Sat Nov 26 17:11:16 2022	1669482676	0	12	12	11
Sat Nov 26 17:11:16 2022	1669482676	0	12	12	11
Sat Nov 26 17:11:16 2022	1669482676	0	12	12	12
Sat Nov 26 17:11:16 2022	1669482676	0	12	12	12
Sat Nov 26 17:11:16 2022	1669482676	0	12	12	12
