starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:11:47 2022	1669482707	0	5	5	0
Sat Nov 26 17:11:47 2022	1669482707	0	12	12	0
Sat Nov 26 17:11:47 2022	1669482707	0	12	12	0
Sat Nov 26 17:11:47 2022	1669482707	0	12	12	0
Sat Nov 26 17:11:47 2022	1669482707	0	12	12	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	13	13	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	14	14	0
Sat Nov 26 17:11:47 2022	1669482707	0	16	16	0
Sat Nov 26 17:11:47 2022	1669482707	0	17	17	0
Sat Nov 26 17:11:47 2022	1669482707	0	22	22	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	24	24	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
Sat Nov 26 17:11:48 2022	1669482708	0	25	25	0
