starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:13:33 2022	1669482813	0	3	3	0
Sat Nov 26 17:13:34 2022	1669482814	0	16	16	16
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	16	16	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
Sat Nov 26 17:13:33 2022	1669482813	0	17	17	0
