starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 26 17:12:10 2022	1669482730	0	5	5	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	15	15	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	16	16	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:12 2022	1669482732	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	17	17	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
Sat Nov 26 17:12:12 2022	1669482732	0	18	18	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
Sat Nov 26 17:12:12 2022	1669482732	0	18	18	0
Sat Nov 26 17:12:12 2022	1669482732	0	18	18	0
Sat Nov 26 17:12:11 2022	1669482731	0	18	18	0
