K total memory,K used memory,K active memory,K inactive memory,K free memory,K buffer memory,K swap cache,K total swap,K used swap,K free swap,non-nice user cpu ticks,nice user cpu ticks,system cpu ticks,idle cpu ticks,IO-wait cpu ticks,IRQ cpu ticks,softirq cpu ticks,stolen cpu ticks,pages paged in,pages paged out,pages swapped in,pages swapped out,interrupts,CPU context switches,boot time,forks
7837696,208256,10200,163884,7526972,3200,99268,0,0,0,473745,698,71646,612512,4024,0,13,236,2946888,2180321,0,0,2514196,657757,1668269575,5678
7837696,210768,10208,166468,7524452,3208,99268,0,0,0,474250,698,71646,613005,4024,0,13,237,2946888,2180365,0,0,2515543,657923,1668269575,5680
7837696,210760,10216,166484,7524452,3208,99276,0,0,0,474743,698,71646,613512,4024,0,13,237,2946888,2180365,0,0,2516861,658087,1668269575,5682
7837696,211000,10220,166404,7524200,3216,99280,0,0,0,475232,698,71647,614024,4024,0,13,237,2946888,2180377,0,0,2518208,658336,1668269575,5684
7837696,211244,10240,166316,7523948,3224,99280,0,0,0,475745,698,71647,614515,4024,0,13,237,2946888,2180389,0,0,2519627,658600,1668269575,5687
7837696,211488,10244,166496,7523696,3232,99280,0,0,0,476245,698,71647,615016,4024,0,13,237,2946888,2180401,0,0,2520946,658775,1668269575,5689
7837696,211728,10252,166484,7523444,3240,99284,0,0,0,476743,698,71647,615518,4024,0,13,237,2946888,2180413,0,0,2522279,658944,1668269575,5691
7837696,211960,10264,166448,7523192,3252,99292,0,0,0,477275,698,71647,615985,4025,0,13,237,2946892,2180553,0,0,2523714,659133,1668269575,5693
7837696,211952,10268,166428,7523192,3260,99292,0,0,0,477761,698,71647,616500,4025,0,13,238,2946892,2180629,0,0,2525058,659329,1668269575,5695
7837696,212444,10276,166488,7522692,3268,99292,0,0,0,478252,698,71647,617009,4026,0,13,238,2946892,2180641,0,0,2526388,659508,1668269575,5697
7837696,212688,10284,166416,7522440,3276,99292,0,0,0,478740,698,71648,617521,4026,0,13,238,2946892,2180653,0,0,2527719,659713,1668269575,5699
7837696,212920,10308,166332,7522188,3292,99296,0,0,0,479231,698,71649,618030,4027,0,13,238,2946892,2180693,0,0,2529060,659923,1668269575,5703
7837696,213172,10308,166516,7521936,3292,99296,0,0,0,479727,698,71649,618537,4027,0,13,238,2946892,2180693,0,0,2530403,660103,1668269575,5705
7837696,213164,10312,166416,7521936,3300,99296,0,0,0,480244,698,71649,619026,4027,0,13,238,2946892,2180705,0,0,2531760,660269,1668269575,5707
7837696,213144,10328,166424,7521936,3312,99304,0,0,0,480759,698,71649,619515,4027,0,13,238,2946896,2180725,0,0,2533124,660456,1668269575,5709
7837696,213388,10336,166412,7521684,3320,99304,0,0,0,481274,698,71649,620004,4027,0,13,238,2946896,2180745,0,0,2534482,660622,1668269575,5711
7837696,213632,10344,166456,7521432,3328,99304,0,0,0,481788,698,71649,620492,4027,0,13,239,2946896,2180757,0,0,2535904,660892,1668269575,5714
7837696,213872,10348,166408,7521180,3336,99308,0,0,0,482277,698,71649,621002,4027,0,13,239,2946896,2180769,0,0,2537220,661060,1668269575,5716
7837696,213864,10352,166536,7521180,3344,99308,0,0,0,482769,698,71650,621512,4027,0,13,239,2946896,2180797,0,0,2538545,661245,1668269575,5718
7837696,214108,10360,166428,7520928,3352,99308,0,0,0,483258,698,71650,622023,4027,0,13,239,2946896,2180809,0,0,2539868,661424,1668269575,5720
7837696,214352,10368,166536,7520676,3360,99308,0,0,0,483749,698,71650,622533,4027,0,13,239,2946896,2180821,0,0,2541188,661599,1668269575,5722
7837696,214596,10384,166408,7520424,3368,99308,0,0,0,484237,698,71650,623044,4027,0,13,239,2946896,2180841,0,0,2542497,661770,1668269575,5724
7837696,214836,10392,166420,7520172,3376,99312,0,0,0,484748,698,71651,623533,4027,0,13,239,2946896,2180861,0,0,2543871,661968,1668269575,5726
7837696,214828,10400,166520,7520172,3384,99312,0,0,0,485263,698,71651,624022,4027,0,13,240,2946896,2180873,0,0,2545220,662134,1668269575,5728
7837696,217228,12176,155620,7519920,3392,97156,0,0,0,485681,698,71651,624605,4027,0,13,240,2946896,2180885,0,0,2546390,662344,1668269575,5730
